,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,CPI
36203,CAN,CPI,TOT,AGRWTH,M,Feb-48,17.52577
36204,CAN,CPI,TOT,AGRWTH,M,Mar-48,16.32653
36205,CAN,CPI,TOT,AGRWTH,M,Apr-48,16.16162
36206,CAN,CPI,TOT,AGRWTH,M,May-48,14.85149
36207,CAN,CPI,TOT,AGRWTH,M,Jun-48,15.68627
36208,CAN,CPI,TOT,AGRWTH,M,Jul-48,14.56311
36209,CAN,CPI,TOT,AGRWTH,M,Aug-48,15.53398
36210,CAN,CPI,TOT,AGRWTH,M,Sep-48,14.15094
36211,CAN,CPI,TOT,AGRWTH,M,Oct-48,12.03704
36212,CAN,CPI,TOT,AGRWTH,M,Nov-48,11.00917
36213,CAN,CPI,TOT,AGRWTH,M,Dec-48,9.009009
36214,CAN,CPI,TOT,AGRWTH,M,Jan-49,8.035714
36215,CAN,CPI,TOT,AGRWTH,M,Feb-49,6.140351
36216,CAN,CPI,TOT,AGRWTH,M,Mar-49,6.140351
36217,CAN,CPI,TOT,AGRWTH,M,Apr-49,5.217391
36218,CAN,CPI,TOT,AGRWTH,M,May-49,4.310345
36219,CAN,CPI,TOT,AGRWTH,M,Jun-49,2.542373
36220,CAN,CPI,TOT,AGRWTH,M,Jul-49,2.542373
36221,CAN,CPI,TOT,AGRWTH,M,Aug-49,2.521008
36222,CAN,CPI,TOT,AGRWTH,M,Sep-49,0.8264463
36223,CAN,CPI,TOT,AGRWTH,M,Oct-49,1.652893
36224,CAN,CPI,TOT,AGRWTH,M,Nov-49,1.652893
36225,CAN,CPI,TOT,AGRWTH,M,Dec-49,0.8264463
36226,CAN,CPI,TOT,AGRWTH,M,Jan-50,0.0
36227,CAN,CPI,TOT,AGRWTH,M,Feb-50,0.8264463
36228,CAN,CPI,TOT,AGRWTH,M,Mar-50,1.652893
36229,CAN,CPI,TOT,AGRWTH,M,Apr-50,1.652893
36230,CAN,CPI,TOT,AGRWTH,M,May-50,1.652893
36231,CAN,CPI,TOT,AGRWTH,M,Jun-50,1.652893
36232,CAN,CPI,TOT,AGRWTH,M,Jul-50,2.479339
36233,CAN,CPI,TOT,AGRWTH,M,Aug-50,2.459016
36234,CAN,CPI,TOT,AGRWTH,M,Sep-50,4.098361
36235,CAN,CPI,TOT,AGRWTH,M,Oct-50,4.878049
36236,CAN,CPI,TOT,AGRWTH,M,Nov-50,4.878049
36237,CAN,CPI,TOT,AGRWTH,M,Dec-50,5.737705
36238,CAN,CPI,TOT,AGRWTH,M,Jan-51,7.438016
36239,CAN,CPI,TOT,AGRWTH,M,Feb-51,9.016394
36240,CAN,CPI,TOT,AGRWTH,M,Mar-51,8.943089
36241,CAN,CPI,TOT,AGRWTH,M,Apr-51,10.56911
36242,CAN,CPI,TOT,AGRWTH,M,May-51,10.56911
36243,CAN,CPI,TOT,AGRWTH,M,Jun-51,13.00813
36244,CAN,CPI,TOT,AGRWTH,M,Jul-51,12.09677
36245,CAN,CPI,TOT,AGRWTH,M,Aug-51,12.0
36246,CAN,CPI,TOT,AGRWTH,M,Sep-51,11.02362
36247,CAN,CPI,TOT,AGRWTH,M,Oct-51,10.07752
36248,CAN,CPI,TOT,AGRWTH,M,Nov-51,10.85271
36249,CAN,CPI,TOT,AGRWTH,M,Dec-51,10.85271
36250,CAN,CPI,TOT,AGRWTH,M,Jan-52,10.76923
36251,CAN,CPI,TOT,AGRWTH,M,Feb-52,7.518797
36252,CAN,CPI,TOT,AGRWTH,M,Mar-52,5.970149
36253,CAN,CPI,TOT,AGRWTH,M,Apr-52,4.411765
36254,CAN,CPI,TOT,AGRWTH,M,May-52,3.676471
36255,CAN,CPI,TOT,AGRWTH,M,Jun-52,1.438849
36256,CAN,CPI,TOT,AGRWTH,M,Jul-52,1.438849
36257,CAN,CPI,TOT,AGRWTH,M,Aug-52,0.7142857
36258,CAN,CPI,TOT,AGRWTH,M,Sep-52,0.0
36259,CAN,CPI,TOT,AGRWTH,M,Oct-52,-0.7042254
36260,CAN,CPI,TOT,AGRWTH,M,Nov-52,-1.398601
36261,CAN,CPI,TOT,AGRWTH,M,Dec-52,-1.398601
36262,CAN,CPI,TOT,AGRWTH,M,Jan-53,-2.083333
36263,CAN,CPI,TOT,AGRWTH,M,Feb-53,-2.097902
36264,CAN,CPI,TOT,AGRWTH,M,Mar-53,-2.112676
36265,CAN,CPI,TOT,AGRWTH,M,Apr-53,-2.112676
36266,CAN,CPI,TOT,AGRWTH,M,May-53,-1.41844
36267,CAN,CPI,TOT,AGRWTH,M,Jun-53,-1.41844
36268,CAN,CPI,TOT,AGRWTH,M,Jul-53,-1.41844
36269,CAN,CPI,TOT,AGRWTH,M,Aug-53,0.0
36270,CAN,CPI,TOT,AGRWTH,M,Sep-53,0.0
36271,CAN,CPI,TOT,AGRWTH,M,Oct-53,0.7092199
36272,CAN,CPI,TOT,AGRWTH,M,Nov-53,0.0
36273,CAN,CPI,TOT,AGRWTH,M,Dec-53,0.0
36274,CAN,CPI,TOT,AGRWTH,M,Jan-54,0.0
36275,CAN,CPI,TOT,AGRWTH,M,Feb-54,0.7142857
36276,CAN,CPI,TOT,AGRWTH,M,Mar-54,0.7194245
36277,CAN,CPI,TOT,AGRWTH,M,Apr-54,0.7194245
36278,CAN,CPI,TOT,AGRWTH,M,May-54,0.7194245
36279,CAN,CPI,TOT,AGRWTH,M,Jun-54,1.438849
36280,CAN,CPI,TOT,AGRWTH,M,Jul-54,1.438849
36281,CAN,CPI,TOT,AGRWTH,M,Aug-54,0.7092199
36282,CAN,CPI,TOT,AGRWTH,M,Sep-54,0.7092199
36283,CAN,CPI,TOT,AGRWTH,M,Oct-54,0.0
36284,CAN,CPI,TOT,AGRWTH,M,Nov-54,0.7092199
36285,CAN,CPI,TOT,AGRWTH,M,Dec-54,0.0
36286,CAN,CPI,TOT,AGRWTH,M,Jan-55,0.0
36287,CAN,CPI,TOT,AGRWTH,M,Feb-55,0.0
36288,CAN,CPI,TOT,AGRWTH,M,Mar-55,0.7142857
36289,CAN,CPI,TOT,AGRWTH,M,Apr-55,0.7142857
36290,CAN,CPI,TOT,AGRWTH,M,May-55,0.7142857
36291,CAN,CPI,TOT,AGRWTH,M,Jun-55,0.0
36292,CAN,CPI,TOT,AGRWTH,M,Jul-55,0.0
36293,CAN,CPI,TOT,AGRWTH,M,Aug-55,-0.7042254
36294,CAN,CPI,TOT,AGRWTH,M,Sep-55,0.0
36295,CAN,CPI,TOT,AGRWTH,M,Oct-55,0.0
36296,CAN,CPI,TOT,AGRWTH,M,Nov-55,0.0
36297,CAN,CPI,TOT,AGRWTH,M,Dec-55,0.7092199
36298,CAN,CPI,TOT,AGRWTH,M,Jan-56,0.7092199
36299,CAN,CPI,TOT,AGRWTH,M,Feb-56,0.0
36300,CAN,CPI,TOT,AGRWTH,M,Mar-56,0.0
36301,CAN,CPI,TOT,AGRWTH,M,Apr-56,0.0
36302,CAN,CPI,TOT,AGRWTH,M,May-56,0.0
36303,CAN,CPI,TOT,AGRWTH,M,Jun-56,1.41844
36304,CAN,CPI,TOT,AGRWTH,M,Jul-56,2.12766
36305,CAN,CPI,TOT,AGRWTH,M,Aug-56,2.836879
36306,CAN,CPI,TOT,AGRWTH,M,Sep-56,1.408451
36307,CAN,CPI,TOT,AGRWTH,M,Oct-56,2.112676
36308,CAN,CPI,TOT,AGRWTH,M,Nov-56,2.816901
36309,CAN,CPI,TOT,AGRWTH,M,Dec-56,2.816901
36310,CAN,CPI,TOT,AGRWTH,M,Jan-57,2.816901
36311,CAN,CPI,TOT,AGRWTH,M,Feb-57,3.546099
36312,CAN,CPI,TOT,AGRWTH,M,Mar-57,3.546099
36313,CAN,CPI,TOT,AGRWTH,M,Apr-57,4.255319
36314,CAN,CPI,TOT,AGRWTH,M,May-57,4.255319
36315,CAN,CPI,TOT,AGRWTH,M,Jun-57,3.496504
36316,CAN,CPI,TOT,AGRWTH,M,Jul-57,2.777778
36317,CAN,CPI,TOT,AGRWTH,M,Aug-57,2.758621
36318,CAN,CPI,TOT,AGRWTH,M,Sep-57,4.166667
36319,CAN,CPI,TOT,AGRWTH,M,Oct-57,3.448276
36320,CAN,CPI,TOT,AGRWTH,M,Nov-57,2.739726
36321,CAN,CPI,TOT,AGRWTH,M,Dec-57,2.054795
36322,CAN,CPI,TOT,AGRWTH,M,Jan-58,2.739726
36323,CAN,CPI,TOT,AGRWTH,M,Feb-58,2.739726
36324,CAN,CPI,TOT,AGRWTH,M,Mar-58,3.424658
36325,CAN,CPI,TOT,AGRWTH,M,Apr-58,2.721088
36326,CAN,CPI,TOT,AGRWTH,M,May-58,2.721088
36327,CAN,CPI,TOT,AGRWTH,M,Jun-58,2.027027
36328,CAN,CPI,TOT,AGRWTH,M,Jul-58,2.027027
36329,CAN,CPI,TOT,AGRWTH,M,Aug-58,1.342282
36330,CAN,CPI,TOT,AGRWTH,M,Sep-58,2.0
36331,CAN,CPI,TOT,AGRWTH,M,Oct-58,2.0
36332,CAN,CPI,TOT,AGRWTH,M,Nov-58,2.0
36333,CAN,CPI,TOT,AGRWTH,M,Dec-58,2.684564
36334,CAN,CPI,TOT,AGRWTH,M,Jan-59,2.0
36335,CAN,CPI,TOT,AGRWTH,M,Feb-59,2.0
36336,CAN,CPI,TOT,AGRWTH,M,Mar-59,0.6622517
36337,CAN,CPI,TOT,AGRWTH,M,Apr-59,0.6622517
36338,CAN,CPI,TOT,AGRWTH,M,May-59,1.324503
36339,CAN,CPI,TOT,AGRWTH,M,Jun-59,0.0
36340,CAN,CPI,TOT,AGRWTH,M,Jul-59,1.324503
36341,CAN,CPI,TOT,AGRWTH,M,Aug-59,1.324503
36342,CAN,CPI,TOT,AGRWTH,M,Sep-59,1.30719
36343,CAN,CPI,TOT,AGRWTH,M,Oct-59,1.30719
36344,CAN,CPI,TOT,AGRWTH,M,Nov-59,1.30719
36345,CAN,CPI,TOT,AGRWTH,M,Dec-59,1.30719
36346,CAN,CPI,TOT,AGRWTH,M,Jan-60,1.30719
36347,CAN,CPI,TOT,AGRWTH,M,Feb-60,1.30719
36348,CAN,CPI,TOT,AGRWTH,M,Mar-60,1.315789
36349,CAN,CPI,TOT,AGRWTH,M,Apr-60,1.973684
36350,CAN,CPI,TOT,AGRWTH,M,May-60,1.30719
36351,CAN,CPI,TOT,AGRWTH,M,Jun-60,2.649007
36352,CAN,CPI,TOT,AGRWTH,M,Jul-60,1.30719
36353,CAN,CPI,TOT,AGRWTH,M,Aug-60,1.30719
36354,CAN,CPI,TOT,AGRWTH,M,Sep-60,0.0
36355,CAN,CPI,TOT,AGRWTH,M,Oct-60,1.290323
36356,CAN,CPI,TOT,AGRWTH,M,Nov-60,1.290323
36357,CAN,CPI,TOT,AGRWTH,M,Dec-60,1.290323
36358,CAN,CPI,TOT,AGRWTH,M,Jan-61,1.290323
36359,CAN,CPI,TOT,AGRWTH,M,Feb-61,1.290323
36360,CAN,CPI,TOT,AGRWTH,M,Mar-61,1.948052
36361,CAN,CPI,TOT,AGRWTH,M,Apr-61,1.290323
36362,CAN,CPI,TOT,AGRWTH,M,May-61,1.290323
36363,CAN,CPI,TOT,AGRWTH,M,Jun-61,1.290323
36364,CAN,CPI,TOT,AGRWTH,M,Jul-61,1.290323
36365,CAN,CPI,TOT,AGRWTH,M,Aug-61,1.290323
36366,CAN,CPI,TOT,AGRWTH,M,Sep-61,1.290323
36367,CAN,CPI,TOT,AGRWTH,M,Oct-61,0.0
36368,CAN,CPI,TOT,AGRWTH,M,Nov-61,0.0
36369,CAN,CPI,TOT,AGRWTH,M,Dec-61,0.0
36370,CAN,CPI,TOT,AGRWTH,M,Jan-62,0.0
36371,CAN,CPI,TOT,AGRWTH,M,Feb-62,0.0
36372,CAN,CPI,TOT,AGRWTH,M,Mar-62,0.0
36373,CAN,CPI,TOT,AGRWTH,M,Apr-62,0.6369427
36374,CAN,CPI,TOT,AGRWTH,M,May-62,0.6369427
36375,CAN,CPI,TOT,AGRWTH,M,Jun-62,1.273885
36376,CAN,CPI,TOT,AGRWTH,M,Jul-62,1.273885
36377,CAN,CPI,TOT,AGRWTH,M,Aug-62,1.910828
36378,CAN,CPI,TOT,AGRWTH,M,Sep-62,1.273885
36379,CAN,CPI,TOT,AGRWTH,M,Oct-62,1.910828
36380,CAN,CPI,TOT,AGRWTH,M,Nov-62,1.910828
36381,CAN,CPI,TOT,AGRWTH,M,Dec-62,1.910828
36382,CAN,CPI,TOT,AGRWTH,M,Jan-63,1.910828
36383,CAN,CPI,TOT,AGRWTH,M,Feb-63,1.910828
36384,CAN,CPI,TOT,AGRWTH,M,Mar-63,1.910828
36385,CAN,CPI,TOT,AGRWTH,M,Apr-63,1.265823
36386,CAN,CPI,TOT,AGRWTH,M,May-63,1.265823
36387,CAN,CPI,TOT,AGRWTH,M,Jun-63,0.6289308
36388,CAN,CPI,TOT,AGRWTH,M,Jul-63,1.886792
36389,CAN,CPI,TOT,AGRWTH,M,Aug-63,1.875
36390,CAN,CPI,TOT,AGRWTH,M,Sep-63,1.886792
36391,CAN,CPI,TOT,AGRWTH,M,Oct-63,1.25
36392,CAN,CPI,TOT,AGRWTH,M,Nov-63,1.875
36393,CAN,CPI,TOT,AGRWTH,M,Dec-63,1.875
36394,CAN,CPI,TOT,AGRWTH,M,Jan-64,1.875
36395,CAN,CPI,TOT,AGRWTH,M,Feb-64,1.875
36396,CAN,CPI,TOT,AGRWTH,M,Mar-64,1.875
36397,CAN,CPI,TOT,AGRWTH,M,Apr-64,2.5
36398,CAN,CPI,TOT,AGRWTH,M,May-64,2.5
36399,CAN,CPI,TOT,AGRWTH,M,Jun-64,2.5
36400,CAN,CPI,TOT,AGRWTH,M,Jul-64,1.851852
36401,CAN,CPI,TOT,AGRWTH,M,Aug-64,1.226994
36402,CAN,CPI,TOT,AGRWTH,M,Sep-64,1.851852
36403,CAN,CPI,TOT,AGRWTH,M,Oct-64,1.851852
36404,CAN,CPI,TOT,AGRWTH,M,Nov-64,1.226994
36405,CAN,CPI,TOT,AGRWTH,M,Dec-64,1.840491
36406,CAN,CPI,TOT,AGRWTH,M,Jan-65,1.840491
36407,CAN,CPI,TOT,AGRWTH,M,Feb-65,1.840491
36408,CAN,CPI,TOT,AGRWTH,M,Mar-65,1.840491
36409,CAN,CPI,TOT,AGRWTH,M,Apr-65,1.829268
36410,CAN,CPI,TOT,AGRWTH,M,May-65,1.829268
36411,CAN,CPI,TOT,AGRWTH,M,Jun-65,3.04878
36412,CAN,CPI,TOT,AGRWTH,M,Jul-65,2.424242
36413,CAN,CPI,TOT,AGRWTH,M,Aug-65,2.424242
36414,CAN,CPI,TOT,AGRWTH,M,Sep-65,2.424242
36415,CAN,CPI,TOT,AGRWTH,M,Oct-65,2.424242
36416,CAN,CPI,TOT,AGRWTH,M,Nov-65,3.030303
36417,CAN,CPI,TOT,AGRWTH,M,Dec-65,3.012048
36418,CAN,CPI,TOT,AGRWTH,M,Jan-66,3.012048
36419,CAN,CPI,TOT,AGRWTH,M,Feb-66,3.614458
36420,CAN,CPI,TOT,AGRWTH,M,Mar-66,4.216867
36421,CAN,CPI,TOT,AGRWTH,M,Apr-66,4.191617
36422,CAN,CPI,TOT,AGRWTH,M,May-66,4.191617
36423,CAN,CPI,TOT,AGRWTH,M,Jun-66,3.550296
36424,CAN,CPI,TOT,AGRWTH,M,Jul-66,3.550296
36425,CAN,CPI,TOT,AGRWTH,M,Aug-66,4.142012
36426,CAN,CPI,TOT,AGRWTH,M,Sep-66,4.142012
36427,CAN,CPI,TOT,AGRWTH,M,Oct-66,4.142012
36428,CAN,CPI,TOT,AGRWTH,M,Nov-66,3.529412
36429,CAN,CPI,TOT,AGRWTH,M,Dec-66,3.508772
36430,CAN,CPI,TOT,AGRWTH,M,Jan-67,3.508772
36431,CAN,CPI,TOT,AGRWTH,M,Feb-67,2.906977
36432,CAN,CPI,TOT,AGRWTH,M,Mar-67,2.890173
36433,CAN,CPI,TOT,AGRWTH,M,Apr-67,2.873563
36434,CAN,CPI,TOT,AGRWTH,M,May-67,3.448276
36435,CAN,CPI,TOT,AGRWTH,M,Jun-67,3.428571
36436,CAN,CPI,TOT,AGRWTH,M,Jul-67,4.0
36437,CAN,CPI,TOT,AGRWTH,M,Aug-67,3.977273
36438,CAN,CPI,TOT,AGRWTH,M,Sep-67,3.977273
36439,CAN,CPI,TOT,AGRWTH,M,Oct-67,3.977273
36440,CAN,CPI,TOT,AGRWTH,M,Nov-67,3.977273
36441,CAN,CPI,TOT,AGRWTH,M,Dec-67,3.954802
36442,CAN,CPI,TOT,AGRWTH,M,Jan-68,4.519774
36443,CAN,CPI,TOT,AGRWTH,M,Feb-68,4.519774
36444,CAN,CPI,TOT,AGRWTH,M,Mar-68,4.494382
36445,CAN,CPI,TOT,AGRWTH,M,Apr-68,3.910614
36446,CAN,CPI,TOT,AGRWTH,M,May-68,3.333333
36447,CAN,CPI,TOT,AGRWTH,M,Jun-68,3.314917
36448,CAN,CPI,TOT,AGRWTH,M,Jul-68,3.846154
36449,CAN,CPI,TOT,AGRWTH,M,Aug-68,3.825137
36450,CAN,CPI,TOT,AGRWTH,M,Sep-68,3.825137
36451,CAN,CPI,TOT,AGRWTH,M,Oct-68,3.825137
36452,CAN,CPI,TOT,AGRWTH,M,Nov-68,4.918033
36453,CAN,CPI,TOT,AGRWTH,M,Dec-68,4.347826
36454,CAN,CPI,TOT,AGRWTH,M,Jan-69,3.783784
36455,CAN,CPI,TOT,AGRWTH,M,Feb-69,3.783784
36456,CAN,CPI,TOT,AGRWTH,M,Mar-69,3.763441
36457,CAN,CPI,TOT,AGRWTH,M,Apr-69,5.376344
36458,CAN,CPI,TOT,AGRWTH,M,May-69,5.376344
36459,CAN,CPI,TOT,AGRWTH,M,Jun-69,5.347594
36460,CAN,CPI,TOT,AGRWTH,M,Jul-69,4.761905
36461,CAN,CPI,TOT,AGRWTH,M,Aug-69,4.736842
36462,CAN,CPI,TOT,AGRWTH,M,Sep-69,4.736842
36463,CAN,CPI,TOT,AGRWTH,M,Oct-69,4.736842
36464,CAN,CPI,TOT,AGRWTH,M,Nov-69,3.645833
36465,CAN,CPI,TOT,AGRWTH,M,Dec-69,4.6875
36466,CAN,CPI,TOT,AGRWTH,M,Jan-70,5.208333
36467,CAN,CPI,TOT,AGRWTH,M,Feb-70,5.208333
36468,CAN,CPI,TOT,AGRWTH,M,Mar-70,4.663212
36469,CAN,CPI,TOT,AGRWTH,M,Apr-70,3.571429
36470,CAN,CPI,TOT,AGRWTH,M,May-70,3.571429
36471,CAN,CPI,TOT,AGRWTH,M,Jun-70,3.045685
36472,CAN,CPI,TOT,AGRWTH,M,Jul-70,3.535353
36473,CAN,CPI,TOT,AGRWTH,M,Aug-70,3.015075
36474,CAN,CPI,TOT,AGRWTH,M,Sep-70,2.512563
36475,CAN,CPI,TOT,AGRWTH,M,Oct-70,2.512563
36476,CAN,CPI,TOT,AGRWTH,M,Nov-70,2.512563
36477,CAN,CPI,TOT,AGRWTH,M,Dec-70,0.9950249
36478,CAN,CPI,TOT,AGRWTH,M,Jan-71,0.990099
36479,CAN,CPI,TOT,AGRWTH,M,Feb-71,1.485149
36480,CAN,CPI,TOT,AGRWTH,M,Mar-71,1.485149
36481,CAN,CPI,TOT,AGRWTH,M,Apr-71,1.970443
36482,CAN,CPI,TOT,AGRWTH,M,May-71,1.970443
36483,CAN,CPI,TOT,AGRWTH,M,Jun-71,2.463054
36484,CAN,CPI,TOT,AGRWTH,M,Jul-71,2.439024
36485,CAN,CPI,TOT,AGRWTH,M,Aug-71,3.414634
36486,CAN,CPI,TOT,AGRWTH,M,Sep-71,3.431373
36487,CAN,CPI,TOT,AGRWTH,M,Oct-71,3.921569
36488,CAN,CPI,TOT,AGRWTH,M,Nov-71,3.921569
36489,CAN,CPI,TOT,AGRWTH,M,Dec-71,4.926108
36490,CAN,CPI,TOT,AGRWTH,M,Jan-72,4.901961
36491,CAN,CPI,TOT,AGRWTH,M,Feb-72,4.878049
36492,CAN,CPI,TOT,AGRWTH,M,Mar-72,5.365854
36493,CAN,CPI,TOT,AGRWTH,M,Apr-72,4.830918
36494,CAN,CPI,TOT,AGRWTH,M,May-72,4.830918
36495,CAN,CPI,TOT,AGRWTH,M,Jun-72,4.326923
36496,CAN,CPI,TOT,AGRWTH,M,Jul-72,4.761905
36497,CAN,CPI,TOT,AGRWTH,M,Aug-72,4.716981
36498,CAN,CPI,TOT,AGRWTH,M,Sep-72,5.687204
36499,CAN,CPI,TOT,AGRWTH,M,Oct-72,5.188679
36500,CAN,CPI,TOT,AGRWTH,M,Nov-72,5.188679
36501,CAN,CPI,TOT,AGRWTH,M,Dec-72,5.164319
36502,CAN,CPI,TOT,AGRWTH,M,Jan-73,5.607477
36503,CAN,CPI,TOT,AGRWTH,M,Feb-73,6.046512
36504,CAN,CPI,TOT,AGRWTH,M,Mar-73,5.555555
36505,CAN,CPI,TOT,AGRWTH,M,Apr-73,6.451613
36506,CAN,CPI,TOT,AGRWTH,M,May-73,6.912442
36507,CAN,CPI,TOT,AGRWTH,M,Jun-73,7.834101
36508,CAN,CPI,TOT,AGRWTH,M,Jul-73,7.727273
36509,CAN,CPI,TOT,AGRWTH,M,Aug-73,8.108109
36510,CAN,CPI,TOT,AGRWTH,M,Sep-73,8.071749
36511,CAN,CPI,TOT,AGRWTH,M,Oct-73,8.52018
36512,CAN,CPI,TOT,AGRWTH,M,Nov-73,9.417041
36513,CAN,CPI,TOT,AGRWTH,M,Dec-73,9.375
36514,CAN,CPI,TOT,AGRWTH,M,Jan-74,9.292035
36515,CAN,CPI,TOT,AGRWTH,M,Feb-74,9.210526
36516,CAN,CPI,TOT,AGRWTH,M,Mar-74,10.52632
36517,CAN,CPI,TOT,AGRWTH,M,Apr-74,9.95671
36518,CAN,CPI,TOT,AGRWTH,M,May-74,11.63793
36519,CAN,CPI,TOT,AGRWTH,M,Jun-74,11.53846
36520,CAN,CPI,TOT,AGRWTH,M,Jul-74,10.97046
36521,CAN,CPI,TOT,AGRWTH,M,Aug-74,10.83333
36522,CAN,CPI,TOT,AGRWTH,M,Sep-74,11.20332
36523,CAN,CPI,TOT,AGRWTH,M,Oct-74,11.98347
36524,CAN,CPI,TOT,AGRWTH,M,Nov-74,11.88525
36525,CAN,CPI,TOT,AGRWTH,M,Dec-74,12.65306
36526,CAN,CPI,TOT,AGRWTH,M,Jan-75,11.74089
36527,CAN,CPI,TOT,AGRWTH,M,Feb-75,12.04819
36528,CAN,CPI,TOT,AGRWTH,M,Mar-75,11.11111
36529,CAN,CPI,TOT,AGRWTH,M,Apr-75,11.02362
36530,CAN,CPI,TOT,AGRWTH,M,May-75,10.03861
36531,CAN,CPI,TOT,AGRWTH,M,Jun-75,10.34483
36532,CAN,CPI,TOT,AGRWTH,M,Jul-75,11.02662
36533,CAN,CPI,TOT,AGRWTH,M,Aug-75,10.90226
36534,CAN,CPI,TOT,AGRWTH,M,Sep-75,10.44776
36535,CAN,CPI,TOT,AGRWTH,M,Oct-75,9.963099
36536,CAN,CPI,TOT,AGRWTH,M,Nov-75,10.25641
36537,CAN,CPI,TOT,AGRWTH,M,Dec-75,9.42029
36538,CAN,CPI,TOT,AGRWTH,M,Jan-76,9.782609
36539,CAN,CPI,TOT,AGRWTH,M,Feb-76,9.318996
36540,CAN,CPI,TOT,AGRWTH,M,Mar-76,9.285714
36541,CAN,CPI,TOT,AGRWTH,M,Apr-76,8.865249
36542,CAN,CPI,TOT,AGRWTH,M,May-76,8.421053
36543,CAN,CPI,TOT,AGRWTH,M,Jun-76,7.986111
36544,CAN,CPI,TOT,AGRWTH,M,Jul-76,7.191781
36545,CAN,CPI,TOT,AGRWTH,M,Aug-76,6.101695
36546,CAN,CPI,TOT,AGRWTH,M,Sep-76,6.418919
36547,CAN,CPI,TOT,AGRWTH,M,Oct-76,6.375839
36548,CAN,CPI,TOT,AGRWTH,M,Nov-76,5.64784
36549,CAN,CPI,TOT,AGRWTH,M,Dec-76,5.629139
36550,CAN,CPI,TOT,AGRWTH,M,Jan-77,6.270627
36551,CAN,CPI,TOT,AGRWTH,M,Feb-77,6.229508
36552,CAN,CPI,TOT,AGRWTH,M,Mar-77,7.189542
36553,CAN,CPI,TOT,AGRWTH,M,Apr-77,7.491857
36554,CAN,CPI,TOT,AGRWTH,M,May-77,8.090615
36555,CAN,CPI,TOT,AGRWTH,M,Jun-77,7.717042
36556,CAN,CPI,TOT,AGRWTH,M,Jul-77,8.306709
36557,CAN,CPI,TOT,AGRWTH,M,Aug-77,8.306709
36558,CAN,CPI,TOT,AGRWTH,M,Sep-77,8.571428
36559,CAN,CPI,TOT,AGRWTH,M,Oct-77,8.832808
36560,CAN,CPI,TOT,AGRWTH,M,Nov-77,9.119497
36561,CAN,CPI,TOT,AGRWTH,M,Dec-77,9.404388
36562,CAN,CPI,TOT,AGRWTH,M,Jan-78,9.006211
36563,CAN,CPI,TOT,AGRWTH,M,Feb-78,9.259259
36564,CAN,CPI,TOT,AGRWTH,M,Mar-78,8.841463
36565,CAN,CPI,TOT,AGRWTH,M,Apr-78,8.484848
36566,CAN,CPI,TOT,AGRWTH,M,May-78,8.682634
36567,CAN,CPI,TOT,AGRWTH,M,Jun-78,9.253732
36568,CAN,CPI,TOT,AGRWTH,M,Jul-78,9.439528
36569,CAN,CPI,TOT,AGRWTH,M,Aug-78,9.734513
36570,CAN,CPI,TOT,AGRWTH,M,Sep-78,8.479532
36571,CAN,CPI,TOT,AGRWTH,M,Oct-78,8.985507
36572,CAN,CPI,TOT,AGRWTH,M,Nov-78,8.933718
36573,CAN,CPI,TOT,AGRWTH,M,Dec-78,8.595988
36574,CAN,CPI,TOT,AGRWTH,M,Jan-79,8.547009
36575,CAN,CPI,TOT,AGRWTH,M,Feb-79,9.039548
36576,CAN,CPI,TOT,AGRWTH,M,Mar-79,9.243697
36577,CAN,CPI,TOT,AGRWTH,M,Apr-79,9.776536
36578,CAN,CPI,TOT,AGRWTH,M,May-79,9.366391
36579,CAN,CPI,TOT,AGRWTH,M,Jun-79,9.016394
36580,CAN,CPI,TOT,AGRWTH,M,Jul-79,8.355795
36581,CAN,CPI,TOT,AGRWTH,M,Aug-79,8.333333
36582,CAN,CPI,TOT,AGRWTH,M,Sep-79,9.703504
36583,CAN,CPI,TOT,AGRWTH,M,Oct-79,9.042553
36584,CAN,CPI,TOT,AGRWTH,M,Nov-79,9.523809
36585,CAN,CPI,TOT,AGRWTH,M,Dec-79,9.762533
36586,CAN,CPI,TOT,AGRWTH,M,Jan-80,9.711287
36587,CAN,CPI,TOT,AGRWTH,M,Feb-80,9.585492
36588,CAN,CPI,TOT,AGRWTH,M,Mar-80,9.230769
36589,CAN,CPI,TOT,AGRWTH,M,Apr-80,9.160305
36590,CAN,CPI,TOT,AGRWTH,M,May-80,9.3199
36591,CAN,CPI,TOT,AGRWTH,M,Jun-80,10.02506
36592,CAN,CPI,TOT,AGRWTH,M,Jul-80,9.950249
36593,CAN,CPI,TOT,AGRWTH,M,Aug-80,10.91811
36594,CAN,CPI,TOT,AGRWTH,M,Sep-80,10.56511
36595,CAN,CPI,TOT,AGRWTH,M,Oct-80,10.73171
36596,CAN,CPI,TOT,AGRWTH,M,Nov-80,11.11111
36597,CAN,CPI,TOT,AGRWTH,M,Dec-80,11.05769
36598,CAN,CPI,TOT,AGRWTH,M,Jan-81,12.20096
36599,CAN,CPI,TOT,AGRWTH,M,Feb-81,12.05674
36600,CAN,CPI,TOT,AGRWTH,M,Mar-81,12.67606
36601,CAN,CPI,TOT,AGRWTH,M,Apr-81,12.58741
36602,CAN,CPI,TOT,AGRWTH,M,May-81,12.21198
36603,CAN,CPI,TOT,AGRWTH,M,Jun-81,12.75626
